id,article,lo,brand,kirana_group,brand1,variant,product,item,size,size1,volume,uom_type,uom,description,price,long_description,qa_data_uploaded,qa_uploaded_error
550,491019506,,,,Nestle Milkmaid,Chocolate Eggless Cake Mix,Chocolate Eggless Cake Mix,Nestle Milkmaid Chocolate Eggless Cake Mix,250 gm,gm,250,gm,Pack,Nestle Milkmaid Chocolate Eggless Cake Mix 250 gm,105,Family craving for chocolate cake? This no-fuss Milkmaid  Chocolate Eggless Cake Mix will guarantee that you’ll walk out of the kitchen with a light yet sinfully moist chocolate cake with a lovely and crisp chocolate crust. Do you really need any more reason to make this!,0,image not found
551,491019548,,,,Radikal Aqua Mist,Premium Basmati Rice,Premium Basmati Rice,Radikal Aqua Mist Premium Basmati Rice,5 Kg,kg,5,kg,Pouch,Radikal Aqua Mist Premium Basmati Rice 5 Kg Pouch,889,"Welcome to the majestic world Radikal Aqua Mist range of premium naturally aged basmati rice. Enthralling aroma. Superfine slender grains. Divine flavour. Impeccably soft texture. It has everything to give you a pure royal treat and to delight your senses, your soul. ",0,image not found
552,491019549,,,,Radikal Apica,Basmati Rice,Basmati Rice,Radikal Apica Basmati Rice,1 KG,kg,1,kg,Pouch,Radikal Apica Basmati Rice 1 Kg,97,"Everyday is a fiesta with Radikal Apica range of premium rice created for sheer indulgence. A true tradition of unmatched quality and unsurpassed taste, Radikal Apica completely fits into your daily budget making your each meal extra special. Furthermore, it's rich in natural nutrients that it the ultimate food for a healthy lifestyle. ",0,image not found
553,491019550,,,,Radikal Apica,Basmati Rice,Basmati Rice,Radikal Apica Basmati Rice,5 Kg,kg,5,kg,Pouch,Radikal Apica Basmati Rice 5 Kg,449,"Everyday is a fiesta with Radikal Apica range of premium rice created for sheer indulgence. A true tradition of unmatched quality and unsurpassed taste, Radikal Apica completely fits into your daily budget making your each meal extra special. Furthermore, it's rich in natural nutrients that it the ultimate food for a healthy lifestyle. ",0,image not found
554,491019551,,,,Radikal Apica,Arctic Pink ,Basmati Rice,Radikal Arctic Pink Basmati Rice,1 Kg,kg,1,kg,Pouch,Radikal Arctic Pink Basmati Rice 1 Kg,75,"Presenting Arctic Pink – basmati rice that is fit for the Gods! With its delightful taste and tantalizing aroma, the long slender white grains will tempt and taunt your senses. Resistance will be futile and you will find yourself plummeting into a chasm of culinary delight such that you have never experienced. ",0,image not found
557,491021517,Soap,,,Nivea,Cream Soap,Cream Soap,Nivea Cream Soap 4 x 75 gm,75 gm,gm,75,gm,PAck,Nivea Cream Soap 4 x 75 gm,145,"Getting that smooth, flawless skin has been a dream of women over the ages. Nivea Crème Soap turns that dream of yours into reality. Enriched with almond oil, this penetrates deep into the skin, cleanses and nourishes it, thus leaving it soft and supple.",0,image not found
558,491027853,,,,Dettol Lemon Fresh Dish & Slab ,Gel,Gel Dishwash Liquid ,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid ,130 ml,ml,130,ml,Pack,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid 130 ml,24,"Dettol Healthy Kitchen Dish & Slab Gel Kills 100 X more germs* that can pose a risk of illness, leaving your dishes and utensils not only visibly clean but also hygienically safe. This will make sure what you cook healthy is also served healthy",0,image not found
559,491027854,,,,Dettol Lemon Fresh Dish & Slab ,Gel,Gel Dishwash Liquid ,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid ,200 ml,ml,200,ml,Bottle,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid 200 ml,52,"Dettol Healthy Kitchen Dish & Slab Gel Kills 100 X more germs* that can pose a risk of illness, leaving your dishes and utensils not only visibly clean but also hygienically safe. This will make sure what you cook healthy is also served healthy",0,image not found
560,491027855,,,,Dettol Lemon Fresh Dish & Slab ,Gel,Gel Dishwash Liquid ,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid ,400 ml,ml,400,ml,Bottle,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid 400 ml,98,"Dettol Healthy Kitchen Dish & Slab Gel Kills 100 X more germs* that can pose a risk of illness, leaving your dishes and utensils not only visibly clean but also hygienically safe. This will make sure what you cook healthy is also served healthy",0,image not found
561,491027856,,,,Dettol Lemon Fresh Dish & Slab ,Gel,Gel Dishwash Liquid ,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid ,750 ml,ml,750,ml,Bottle,Dettol Lemon Fresh Dish & Slab Gel Dishwash Liquid 750 ml,180,"Dettol Healthy Kitchen Dish & Slab Gel Kills 100 X more germs* that can pose a risk of illness, leaving your dishes and utensils not only visibly clean but also hygienically safe. This will make sure what you cook healthy is also served healthy",0,image not found
562,491027858,,,,Dettol Lemon Fresh Dish & Slab ,Gel,Gel Dishwash Liquid ,Dettol Lime Splash Dish & Slab Gel Dishwash Liquid,200 ml,ml,200,ml,Bottle,Dettol Lime Splash Dish & Slab Gel Dishwash Liquid 200 ml,52,"Dettol Healthy Kitchen Dish & Slab Gel Kills 100 X more germs* that can pose a risk of illness, leaving your dishes and utensils not only visibly clean but also hygienically safe. This will make sure what you cook healthy is also served healthy",0,image not found
563,491027859,,,,Dettol Lemon Fresh Dish & Slab ,Gel,Gel Dishwash Liquid ,Dettol Lime Splash Dish & Slab Gel Dishwash Liquid,400 ml,ml,400,ml,Bottle,Dettol Lime Splash Dish & Slab Gel Dishwash Liquid 400 ml,98,"Dettol Healthy Kitchen Dish & Slab Gel Kills 100 X more germs* that can pose a risk of illness, leaving your dishes and utensils not only visibly clean but also hygienically safe. This will make sure what you cook healthy is also served healthy",0,image not found
564,491028295,,,,Haldiram Namkeen,Haldiram Namkeen,Masala Khakhara,Haldiram Namkeen Masala Khakhara,180 gram,gm,180,gm,Pack,Haldiram (N) Masala Khakhara 180 gm,60,"Haldiram Namkeen presents this masala khakhra which is made of wheat flour, edible oil, iodized salt and other spices. ",0,image not found
565,491043459,,,,Nivea Fresh,Active Burst Deodrant,Active Burst Deodrant,Nivea Fresh Active Burst Deodrant,150 ml,ml,150,ml,Pack,Nivea Fresh Active Burst Deo 150 ml,190,NIVEA Fresh Active Burst Deodorant has top notes of Citrus and Bergamotte combined with dark musk to keep you feeling fresh all day long and give you that burst of confidence. The optimal combination of reliable deodorant protection and NIVEA's care.,0,image not found
566,491043460,,,,Nivea Fresh,Active Burst Deodrant,Active Burst Deodrant,Nivea Fresh Active Rush Deodrant,150 ml,ml,150,ml,Pack,Nivea Fresh Active Rush Deo 150 ml,190,For Men who want that rush of invigorating masculine freshness. NIVEA Fresh Active Rush Deodorant has a refreshing woody scent to keep you feeling fresh all day long and give you that rush of confidence.,0,image not found
567,491043473,,,,Freshomz ,Orchid,Air Freshner,Freshomz Orchid Air Freshner,100 gram,gm,100,gm,Pack,Freshomz Orchid Air Freshner 50+50 gm,40,Fill your home with the sweet-smelling fragrance of orchids with Freshomz Orchid Air Freshener. The exotic fragrance of this freshener will sweep away all stale odours leaving behind only freshness. Keep it in any corner of the house and use it even in your wardrobes and washrooms. ,0,image not found
568,491044507,,,,Maggi, 2 Minute Magic Masala ,Noodles,Maggi 2 Minute Magic Masala Noodles,72 gram,gm,72,gm,Pack,Maggi 2 Minute Magic Masala Noodles 72 gm,20,Maggi 2-Minute Noodles is one of the largest and most loved food brands that defines the instant noodles category in India. ,0,image not found
569,491053378,,,,Airwick Everfresh ,Gel Lavender Dew Freshener,Gel Lavender Dew Freshener,Airwick Everfresh Gel Lavender Dew Freshener,50 Gram,gm,50,gm,Pack,Airwick Everfresh Gel Lavender Dew Freshner 50 gm,100,Inspire a world of scintillating scents into your bathrooms with Airwick EverFresh Gel. Its superior gel formula creates a fragrant environment for long hours.,0,image not found
570,590000001,,,,Apple Fuji,Apple Fuji,Apple Fuji,Apple Fuji,1 Kg,kg,1,kg,Pack,Apple Fuji 1 Kg,265,"Fuji apples are medium to large. The thick skin of the Fuji apple is light red with a yellow blush, and is oftentimes lined with red vertical stripes. ",0,image not found
571,590000002,,,,Apple Red,Delicious,Apple Red,Apple Red Delicious,1 Kg,kg,1,kg,Pack,Apple Red Delicious 1 Kg,155,Red Delicious apple is an American classic with mild sweet flavours and only a few notes of tangy acidity.,0,image not found
572,590000003,,,,Apple Granny Smith,Apple ,Apple ,Apple Granny Smith,1 Kg,kg,1,kg,Pack,Apple Granny Smith 1 Kg,220,Granny Smith apples are famously green apples with a tart flavour that makes your mouth water. It is one of the best for baking your favourite apple recipe.,0,image not found
573,490009197,,,,MTR ,Rice Idli Mix,Rice Idli Mix,MTR Rice Idli Mix,500 gram,gm,500,gm,Pack,MTR Rice Idli Mix 500 gm,73,"Soft, fluffy, light as air idlis. A delicious, traditional breakfast. MTR Instant Rice Idli Mix is soft, fluffy, light as feather idlis that's also healthy, delicious and easy to make.",0,image not found
574,490009569,,,,Fun Foods,Eggless Burger,Mayonnaise,Fun Foods Eggless Burger Mayonnaise,275 gram,gm,275,gm,Bottle,Funfoods Burger Mayonnaise Eggless 275 gm,79,"Mayonnaise can be found on everything from burgers to salad dressing. So, here's your smooth and mild flavoured Fun Foods Eggless Burger Mayonnaise to tantalize the taste buds. It's Eggless, pure vegetarian and healthy, which contains 40% less fat than the other Fun Foods mayonnaise",0,image not found
575,491185076,,,,Britannia Bourbon,Britannia Bourbon,Britannia Bourbon,Britannia Bourbon,600 ga,gm,600,gm,Pack,Britannia Bourbon 4+1 Cream Combo 600 gm,80,"Britannia Bourbon is all about showing off your wickedly smooth side. It has always been the chocolate lover’s favourite guilt trip. One bite of this smooth, luscious chocolate cream enveloped in crunchy, sugary chocolate biscuit and the smooth operator in you will be unleashed! ",0,image not found
576,950000471,,,,Sweet Tamarind,Sweet Tamarind,Sweet Tamarind,Sweet Tamarind,250 gram,gm,250,gm,Pack,Sweet Tamarind 250 gm,50,"Tangy, yet sweet, imli aka tamarind is unarguably a palate pleasing fruit. No wonder it has carved a special place for itself in the Indian kitchens, in the form of chutneys, digestive candies, pickles, and more. However, the uses of this deep and brown coloured pulpy fruit, goes beyond just being a kitchen staple.",0,image not found
577,950000492,,,,Indian,Malta Oranges ,Malta Oranges ,Indian Malta Oranges (Kinnow orange),250 Gram,gm,250,gm,Pack,Kinoo Orange 250 gm,50,"Kinoo Orang is a blood orange cultivated in the hills of Uttarkhand in India, where it is used to make squash, sweets and other products, has the name Malta.",0,image not found
578,950000545,,,,Longan,Longan,Longan,Longan,500 gram,gm,500,gm,Pack,Longan 500 gm,50,"Longan, also known as “dragons eye” (because of a white eye shaped mark on the pit that appears as a pupil in the large eye) are soft and smaller than lychee fruits. ",0,image not found
579,950000585,,,,Rasberry,Rasberry,Rasberry,Rasberry,500 gram,gm,500,gm,Pack,Rasberry 500 gm,50,"Rich in vitamins, antioxidants and fibre, raspberries are a delicious fruit with many health benefits. They have a high concentration of ellagic acid.",0,image not found
580,950000592,,,,Lemon-Neembu,Lemon-Neembu,Lemon-Neembu,Lemon-Neembu,150 gram,gm,150,gm,Pack,Lemon (Equivalent of 4-6) 150 gm,50,The lemon or nimbu is a yellow and small fruit having a lot of health benefits. ,0,image not found
581,950000617,,,,Banana Yellaki,Banana Yellaki,Banana Yellaki,Banana Yellaki,500 gram,gm,500,gm,Pack,Banana Yellaki 500 gm,50,"Banana Yellaki are rich in potassium, fibre and natural sugars. The vitamin C, potassium and other vitamins and minerals bananas contain, help to maintain overall good health.",0,image not found
582,950001295,,,,Pears Imported Red,Pears Imported Red,Pears Imported Red,Pears Imported Red,250 gram,gm,250,gm,Pack,Pears Imported Red 250 gm,50,"Delicious and crunchy pears are packed with health benefiting nutrients. Pears are rich in important antioxidants, flavonoids, and dietary fibre.",0,image not found
583,491020158,,,,Double Horse,Tamarind,Tamarind,Double Horse Tamarind,200 gram,gm,200,gm,Pack,Swad Junxion- Double Horse Tamarind 200 gm,28,"Double Horse brand tamarind paste from the house of Manjilas Food Tech Pvt Ltd. Tamarind paste complements a wide range of foods. It tastes great on all vegetarian dishes which it forms an ingredient. For retaining freshness, keep in refrigerator once opened.",0,image not found
584,490479171,,,,Double Horse,Samba Broken Wheat,Samba Broken Wheat,Double Horse Samba Broken Wheat,500 gram,gm,500,gm,Pack,Swad Junxion- Double Horse Samba Broken Wheat 500 gm,50,"Consuming at least a bowl full of broken wheat every day with low fat yogurt or milk is shown to significantly lower the risk of high cholesterol, cardiovascular disease and high blood pressure. Double Horse Samba Broken Wheat is a good source of magnesium. Magnesium is known to play a key role in the regulation of sleep. If you love rich, sumptuous kheer made of rice, replace rice with broken wheat to make the same preparation much healthier.",0,image not found
585,490007507,,,,Kanan Devan ,Dust Tea,Dust Tea,Kanan Devan Dust Tea,250 gram,gm,250,gm,Pack,Swad Junxion- Kanan Devan Dust Tea 250 gm,70,The ingredients used in the Kanan Devan Dust Tea  are a good source of boosting your health and immunity. The gentle fragrance of the tea also has the ability to soothe and relax your mind. The blended mixture of powders and taste provided by the flavonoids in the tea provide you with a host of health benefits.,0,image not found
586,950001296,,,,Pears ,Pears ,Pears ,Pears (Nashpati) Imported,250 gram,gm,250,gm,Pack,Pears-Nashpati Imported Green-Hari 250 gm,50,"Pears are a rich source of dietary fibre. They have a crunchy, juicy, sweet taste with a slightly grainy texture and contain carbohydrates, Vitamins A, C, E,K.",0,image not found
587,950003496,,,,Strawberry,Strawberry,Strawberry,Strawberry,250 gram,gm,250,gm,Pack,Strawberry 250 gm,50,"The garden strawberry is a widely grown hybrid species of the genus Fragaria, collectively known as the strawberries. ",0,image not found
588,950003515,,,,Onion,Onion,Onion,Onion,2 kg,kg,2,kg,Pack,Onion 2 Kg,50,"If you are sick and are looking for a quick heal medicine, then onions are your best option. ",0,image not found
589,950003516,,,,Potato,Potato,Potato,Potato,2 kg,kg,2,kg,Pack,Potato 2 Kg,50,"Potatoes are a very popular food source.  potatoes as a very good source of vitamin B6 and a good source of potassium, copper, vitamin C",0,image not found
590,490007508,,,,Kanan Devan ,Dust Tea,Dust Tea,Kanan Devan Dust Tea,250 gram,gm,250,gm,Pack,Swad Junxion- Kanan Devan Dust Tea 500 gm,140,The ingredients used in the Kanan Devan Dust Tea  are a good source of boosting your health and immunity. The gentle fragrance of the tea also has the ability to soothe and relax your mind. The blended mixture of powders and taste provided by the flavonoids in the tea provide you with a host of health benefits.,0,image not found
591,490092980,Flour Atta,,,Reliance Select ,Matta Rice Vadi,Matta Rice Vadi,Reliance Select Matta Rice Vadi,10 kg,kg,10,kg,Pack,Swad Junxion- Reliance Select Matta Rice Vadi 10 Kg,433,Swad Junxion- Reliance Select Matta Rice Vadi  contains vitamin B6 that helps to balance RBC in the bloodstream. It is also believed to be capable of controlling cholesterol.,0,image not found
592,490092962,Flour Atta,,,Reliance Value,Matta Rice Unda,Matta Rice Unda,Reliance Value Matta Rice Unda,10 kg,kg,10,kg,Pack,Swad Junxion- Reliance Value Matta Rice Unda 10 Kg,345,Swad Junxion- Reliance Value Matta Rice Unda  has very high content of nutrients and is very unique in taste and colour .,0,image not found
